"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
18152,831493999.521684,21041863.2857883,1958,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0253060915627684
18152,831493999.521684,469122247.514068,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.564191981883129
18152,831493999.521684,1026760.99307741,1982,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00123483872844308
18152,831493999.521684,302003599.455754,2014,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.363205987811676
18153,12638563.0091209,7218068.01547362,1954,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.571114612497048
18155,67571170.2414155,62374354.835114,1954,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.923091232729365
18157,353887916.53188,262921253.912825,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.742950639539964
18158,29311975.9858028,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18159,45394063.1282547,9768933.39671254,1954,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.215202886093535
18160,36390226.654364,1291033.0183178,1954,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0354774657102328
18161,265223522.355847,253683728.115789,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.956490306223383
18162,718759452.372055,692141647.058395,1958,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.962967018762931
18162,718759452.372055,2581209.43411942,1982,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00359120068000622
18162,718759452.372055,2798084.42286262,2014,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00389293582662234
18163,257317190.451319,153995738.107614,1982,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.59846657674722
18164,497016009.202612,7243631.01284702,1958,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0145742408267057
18164,497016009.202612,39400.5141290426,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",7.92741348357267e-05
18164,497016009.202612,473236224.876697,1982,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.952154892627973
18164,497016009.202612,799164.522046428,2014,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.00160792511156445
18165,330147727.858119,16494853.8587881,1955,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.049962039617237
18165,330147727.858119,9250853.24136549,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.028020345017613
18165,330147727.858119,63129034.6762021,1974,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.191214505959986
18165,330147727.858119,65070871.270514,1990,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.197096226264135
18169,21726009.5769212,204459.862232625,1958,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0094108336603983
18170,37608860.3962578,24905786.5826818,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.662231886855045
18171,65499291.3767388,42616073.6205167,1962,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.65063411717537
18171,65499291.3767388,21738606.3838418,1992,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.331890710981981
18174,116366307.466187,5375546.05089498,1958,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.0461950384775848
18181,197224600.8035,132196514.789075,1981,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.670284103760389
18182,23355964.5672143,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18183,163194215.769911,146688787.854875,1981,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.898860214884656
18185,54165239.9314272,54165239.9314272,1987,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",1
18186,5231424609.81201,3318211815.61231,1981,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.634284552125381
18187,310697018.466815,117037112.624365,1987,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.376692100883051
18188,11422957.2364148,0,0,FALSE,0,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0
18189,1809491227.88032,874335409.89678,1981,FALSE,1,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.483194058321573
18190,97692035.8363239,85698089.5521168,1987,FALSE,2,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.877226979850209
18191,39282309.0626025,36455289.4859293,1987,FALSE,2,"11400","NPL;BTN;PAK;IND;CHN","Himalaya","IND",0.92803326372266
