"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
31553,137193765.319284,134308436.727723,2001,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.978968952526047
31548,332934045.90951,9850475.71294776,1971,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.0295868681319095
22590,2547499442.02284,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16315,98876502.0835509,66835151.4577792,2014,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.675945751006679
31571,709174490.582735,700369090.818779,2014,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.987583592076584
22578,3944920476.58037,218982109.967419,2014,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.0555098920922336
31582,70410358.2460594,5706292.59387121,1920,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.0810433682772884
16273,62467796.1541595,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16295,538242028.588485,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16287,341082167.002759,551596.375309408,1995,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.00161719500071355
16269,41589271.5281138,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16279,5905837.97247535,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
16285,2043156.92519718,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0
15574,1339766242.38024,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
15575,276648191.925357,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
15576,572769499.624241,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
15577,706322584.448771,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
15578,2659188400.36984,1634922.41777651,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0.000614820077264599
20931,44972159.1454766,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
20939,268302594.225954,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
24256,462355234.750689,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
27213,107924370.5147,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
25060,166533475.212117,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
15572,636255068.195779,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
25095,142814048.7514,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
25096,142708975.482669,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","CHN",0
31531,16536200.8946251,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0
16278,553637524.409176,547546473.153738,1985,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","MMR",0.98899812424756
21905,81698347.2695854,81698347.3904927,1975,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",1.00000000147992
16682,1427717542.0392,1333234879.34571,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.933822580509486
16663,1873004904.65494,1829356264.1452,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.976695928344198
16663,1873004904.65494,43000129.8198445,2016,FALSE,2,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0229578308700512
12060,546807088.791316,296239638.010021,2002,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.541762614425574
12060,546807088.791316,96329.6065640897,2007,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0.000176167442849032
48964,667347325.099202,55388922.303775,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.0829986428664284
48964,667347325.099202,6283867.09758047,2017,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","KHM",0.00941618683591241
48967,1185227376.99522,29741728.2217828,1993,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","LAO",0.0250936898683388
48968,879575290.283933,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","LAO",0
48969,119670462.663082,119670458.225843,1979,FALSE,1,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","THA",0.999999962921187
48977,125182626.648054,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","LAO",0
48976,23309501.5545827,0,0,FALSE,0,"13920","VNM;THA;LAO;KHM;MMR;CHN","Central Highlands","VNM",0
