"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
697,95294614.2927908,732714.095163129,1992,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00768893500016569
697,95294614.2927908,14164.9904141426,1999,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.000148644186445007
697,95294614.2927908,77311819.7743087,2004,FALSE,6,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.811292645949221
697,95294614.2927908,0.639062647152315,2007,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",6.70617801325904e-09
697,95294614.2927908,1119386.41348374,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0117465863290494
697,95294614.2927908,39.0126377823763,2015,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",4.09389744340752e-07
697,95294614.2927908,7809.23706318624,2016,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",8.19483569049612e-05
22169,32262059.9716666,3097306.17181485,1985,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0960046002807937
22169,32262059.9716666,25571600.2590254,2004,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.792621434635079
22169,32262059.9716666,0.202010662168122,2007,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",6.26155497651213e-09
29922,16588863.0840588,385213.438668609,1992,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0232212079101903
29922,16588863.0840588,1019785.95932655,1999,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.061474132022135
29922,16588863.0840588,15139436.4515669,2004,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.912626523882476
29928,105202672.643806,288903.088028714,1985,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00274615730540305
29928,105202672.643806,9201237.97761292,1987,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0874620173269395
29928,105202672.643806,22599178.0011767,1993,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.214815626193192
29928,105202672.643806,72873615.9731661,2004,FALSE,5,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.692697382507578
114,360000058.887442,299277356.356394,1952,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","MNE",0.831325853893724
114,360000058.887442,60722786.2412879,1980,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","MNE",0.168674378634681
103,6542253.48748374,0,0,FALSE,0,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","BIH",0
3593,350476796.787606,625085.847804402,1967,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00178352990421564
3593,350476796.787606,6940380.70481506,1980,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0198026824269939
3593,350476796.787606,157532.894574007,1993,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.000449481666169971
3593,350476796.787606,329820559.908209,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.94106246955939
3593,350476796.787606,25108.6077996567,2014,FALSE,6,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",7.16412841871322e-05
3593,350476796.787606,41298.017878525,2015,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.000117833814555068
24008,296965280.532514,286568762.634454,1949,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.964990796636506
24008,296965280.532514,NA,1965,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",NA
24008,296965280.532514,9728952.84916761,1979,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0327612468087912
24007,834918840.918564,311794.373523029,1949,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.000373442732685248
24007,834918840.918564,128792.704617282,1965,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.000154257753335147
24007,834918840.918564,38845.4728287766,1973,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",4.65260465149396e-05
24007,834918840.918564,NA,1979,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",NA
24007,834918840.918564,12270415.903146,1981,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0146965373181019
24007,834918840.918564,4542277.94989984,2003,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00544038261839019
24007,834918840.918564,748201101.143772,2013,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.896136324245137
24007,834918840.918564,4228190.15538341,2014,FALSE,20,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00506419300674976
24007,834918840.918564,2964039.97176168,2019,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00355009352585779
689,22515728.5068312,55288.144864805,1969,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00245553435448605
689,22515728.5068312,14462832.0335278,2004,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.642343507967766
689,22515728.5068312,0.0721565220541649,2007,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",3.20471629564518e-09
696,595742069.104049,291034.936157107,1951,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.000488525070245252
696,595742069.104049,3352072.75618597,1980,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00562671822258119
696,595742069.104049,4118.39143429073,1986,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",6.9130445000879e-06
696,595742069.104049,463226.038188227,1991,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.000777561401505325
696,595742069.104049,7139831.18370241,1992,FALSE,16,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0119847691710612
696,595742069.104049,558403655.510005,2004,FALSE,7,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.937324530983354
696,595742069.104049,174091.13594651,2005,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.000292225687885916
696,595742069.104049,1.00986282008763,2007,FALSE,5,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",1.69513430805112e-09
696,595742069.104049,3026973.58174676,2013,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00508101364454436
696,595742069.104049,139.023376386613,2014,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",2.33361690564666e-07
696,595742069.104049,0.000582973472774029,2015,FALSE,5,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",9.78566905054695e-13
22166,551789345.307447,1244068.94164544,1949,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00225460848823072
22166,551789345.307447,1609711.43729746,1964,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00291725719422973
22166,551789345.307447,7469824.5907847,1969,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.013537457100812
22166,551789345.307447,37638.1321785599,1984,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",6.82110528205082e-05
22166,551789345.307447,1690635.22800535,1987,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0030639142317316
22166,551789345.307447,39612897.0203771,2002,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0717898911192377
22166,551789345.307447,488875823.875609,2004,FALSE,6,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.885982717921485
22166,551789345.307447,37151.5979832446,2006,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",6.73293138027961e-05
22166,551789345.307447,40.3195624246428,2007,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",7.30705708030252e-08
22166,551789345.307447,5212417.68392521,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00944639059860958
22168,171281576.773969,3615726.12088839,1984,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0211098367319439
22168,171281576.773969,8342585.31517014,1985,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.048706845606515
22168,171281576.773969,53124557.4433503,1987,FALSE,9,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.310159203598739
22168,171281576.773969,64466739.497496,2004,FALSE,7,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.376378713412765
22168,171281576.773969,1.17422718608594,2007,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",6.85553699470844e-09
22168,171281576.773969,NA,2015,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",NA
29925,169928.001433298,22066.5870729703,2004,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.129858451148984
29925,169928.001433298,0.0265153298991407,2007,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",1.56038614445476e-07
692,13877865.144804,6548534.74038334,1990,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.471869028273068
692,13877865.144804,388550.82422116,1993,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.0279978815305492
692,13877865.144804,2371590.97140584,2004,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.170890187118858
692,13877865.144804,0.0174543155590072,2007,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",1.25770897590414e-09
29146,4504808.45146406,22776.318167001,1990,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00505600147318112
29146,4504808.45146406,4235056.45723164,2004,FALSE,6,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.940119097817634
29146,4504808.45146406,5.31226396560669e-06,2007,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",1.17924302949667e-12
29146,4504808.45146406,4960.27242676914,2013,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.00110110618025436
29146,4504808.45146406,0.00762450695037842,2015,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",1.69252633769599e-09
22171,1233454.48358507,1207212.14834028,1998,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.978724520771526
22171,1233454.48358507,192.043425129949,2004,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",0.000155695591272869
22171,1233454.48358507,0.0708647086819433,2007,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","SVN",5.74522283756861e-08
2746,69493781.8308776,24509104.7256947,1996,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.352680543208036
2746,69493781.8308776,6597864.24503778,2000,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.0949417929375978
2746,69493781.8308776,1210491.33017874,2005,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.0174186998935334
2746,69493781.8308776,1286515.92777277,2013,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.0185126768737911
2747,236265661.707697,253617.420768976,1986,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.00107344173053275
2747,236265661.707697,29795.664654611,1992,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.000126110855209563
2747,236265661.707697,20705901.7912443,1996,FALSE,5,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.087638218950586
2747,236265661.707697,218153.272017034,2004,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.000923338882342235
2747,236265661.707697,97696102.900388,2005,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",0.413501065682814
2747,236265661.707697,17314.6555477381,2007,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",7.32846890343269e-05
2747,236265661.707697,49.9639868978047,2008,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",2.11473756011227e-07
2747,236265661.707697,98.8229791561655,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",4.1827059608191e-07
2747,236265661.707697,23113.8916263696,2014,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","ITA",9.78300928679411e-05
31966,404411302.577377,13095390.5274621,1986,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0323813663070321
31966,404411302.577377,388050504.583323,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.959544162366915
31762,4344013.13813281,3817965.14139619,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.878902761108423
31762,4344013.13813281,NA,2014,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",NA
31775,26176381.0090923,10872703.7074705,1970,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.415363136091802
31775,26176381.0090923,350327.400598049,2014,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0133833397548868
31787,840378.655023329,5979.58640112728,1975,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00711534778445948
31787,840378.655023329,466774.785566758,2014,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.555433890159669
31788,73874859.6076374,16585866.3330837,1963,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.224512999702121
31788,73874859.6076374,45418694.5297657,2013,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.614805832065097
31788,73874859.6076374,0.272845722734928,2014,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",3.69335013540548e-09
31789,158023779.153688,25375228.1168017,1963,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.160578542373188
31789,158023779.153688,7516.45437417179,1972,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",4.75653374095147e-05
31789,158023779.153688,564116.926823497,1981,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00356982303451216
31789,158023779.153688,68774545.7688182,2013,FALSE,4,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.435216434748917
31789,158023779.153688,728802.284158442,2014,FALSE,7,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00461197857728512
31791,101894110.467281,2202742.1190153,1967,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0216179532743712
31791,101894110.467281,15668485.4665308,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.153772238598246
31791,101894110.467281,803986.017806696,2014,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0078904071503216
31818,94489120.3735785,529767.159283772,1964,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00560664716942278
31818,94489120.3735785,10143431.6232845,1971,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.10735025983077
31818,94489120.3735785,940980.024266444,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00995860709197125
31818,94489120.3735785,569806.416208396,2014,FALSE,6,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00603039179490264
31825,124938643.742435,5567512.06011677,1964,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0445619697264711
31825,124938643.742435,24095929.0089114,1981,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.192862098443983
31825,124938643.742435,41233234.2517972,2013,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.330027868213462
31825,124938643.742435,904900.432805144,2014,FALSE,6,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00724275857092399
31844,10003502.8282261,1618202.704409,1975,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.161763607427895
31844,10003502.8282261,4437923.41235483,2014,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.443636942834934
31845,706527.305141881,182296.179916358,1948,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.258017175825568
31845,706527.305141881,172298.278569517,2014,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.243866411553503
31855,43563464.879299,42295880.9656364,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.970902591950052
31855,43563464.879299,NA,2014,FALSE,3,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",NA
31904,22816362.6122486,741365.262841839,1949,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0324927016387726
31904,22816362.6122486,20550568.5520949,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.900694335084885
31904,22816362.6122486,131.893230647764,2014,FALSE,5,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",5.780642291202e-06
31917,16697175.9307767,13209175.0124651,2013,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.791102343727332
31917,16697175.9307767,0.00148692727088928,2014,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",8.90526204583216e-11
31918,190415802.268711,262703.837482594,1948,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.00137963254284889
31918,190415802.268711,620.012630301295,1951,FALSE,2,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",3.25609861636559e-06
31918,190415802.268711,2379827.17378306,1964,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0124980550218447
31918,190415802.268711,38259846.0714084,2014,FALSE,26,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.200927893670384
31961,110677793.938341,35952478.8888521,1948,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.324839135381407
31961,110677793.938341,7552413.35452318,1967,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.0682378378334021
31961,110677793.938341,1924659.02615269,1968,FALSE,1,"11300","ALB;SRB;SVN;MNE;BIH;HRV;ITA","Dinaric Alps","HRV",0.017389748726153
