"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
20458,435203299.455147,429141582.967624,1997,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","NIC",0.986071529110392
20460,513389836.495941,22074728.7142585,1961,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","NIC",0.0429979854391469
20460,513389836.495941,10488459.0588169,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","NIC",0.0204298143695328
20460,513389836.495941,465877420.059387,1999,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","NIC",0.907453531295355
20460,513389836.495941,0.394234855633073,2001,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","NIC",7.67905454311014e-10
20639,241053566.937217,1904.93592394749,1994,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",7.90254194597183e-06
20641,121182136.529428,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0
20648,2024832.4304274,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0
20761,6439014029.41445,271390264.569431,1941,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0421477983010561
20761,6439014029.41445,589523335.047369,1954,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0915549076852965
20761,6439014029.41445,598249250.728318,1956,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0929100710132668
20761,6439014029.41445,1178856055.07115,1959,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.183080212232175
20761,6439014029.41445,3419996.78264439,1960,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000531136718606497
20761,6439014029.41445,540272074.337436,1977,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0839060253432259
20761,6439014029.41445,492052772.313472,1984,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0764174095701136
20761,6439014029.41445,2689252.39355516,1986,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000417649717995679
20761,6439014029.41445,404819379.95368,1990,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0628697775939607
20761,6439014029.41445,1198445863.93113,1991,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.186122573806554
20761,6439014029.41445,26118843.4825311,1994,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0040563420677787
20761,6439014029.41445,102998614.237313,1995,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0159960226467591
20761,6439014029.41445,78062488.3820132,1998,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0121233605060357
20761,6439014029.41445,89906878.2931906,2001,FALSE,4,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0139628331111691
20761,6439014029.41445,32271928.3888761,2004,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00501193633706228
20761,6439014029.41445,919314.86795634,2006,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000142772614527125
20761,6439014029.41445,15160.0015146732,2009,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",2.3543979630142e-06
20764,6969928804.13316,32156360.8176903,1941,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00461358526339918
20764,6969928804.13316,3935333.21758509,1959,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000564615985065936
20764,6969928804.13316,125750048.843034,1960,FALSE,4,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0180417981842891
20764,6969928804.13316,12617051.2890473,1963,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00181021236279564
20764,6969928804.13316,225208908.694182,1987,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0323115077675734
20764,6969928804.13316,19721990.996019,1992,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00282958284800899
20764,6969928804.13316,318506318.949852,1994,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0456972126832885
20764,6969928804.13316,377225.675788879,1995,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",5.41218836504018e-05
20764,6969928804.13316,6733389.9340059,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000966062943141256
20764,6969928804.13316,99008538.3111675,1998,FALSE,6,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0142051003810047
20764,6969928804.13316,404038408.283033,2000,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0579687999170721
20764,6969928804.13316,34185198.1223617,2001,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00490466962906277
20764,6969928804.13316,41678220.8958953,2002,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00597971974565654
20764,6969928804.13316,37277668.240125,2005,FALSE,5,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00534835710488454
20764,6969928804.13316,308582.571668148,2007,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",4.42734180419689e-05
20764,6969928804.13316,528438.568093678,2009,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",7.58169248128208e-05
20764,6969928804.13316,6374034.14140001,2010,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000914504913969883
20764,6969928804.13316,332331.462750398,2011,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",4.76807542931178e-05
20764,6969928804.13316,227661.497119408,2013,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",3.2663389184751e-05
20775,39283641.1951363,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0
20776,44966680.3266679,3630428.91113496,1972,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0807359779454721
20776,44966680.3266679,986855.677868368,1996,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0219463760877874
20880,171929448.178635,6666611.28186147,1987,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0387752729534434
20880,171929448.178635,21695832.1156269,2008,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.126190320189272
20885,49913155.3682497,149744.257418565,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.00300009599300587
20885,49913155.3682497,987172.133793786,2008,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0197777945816212
20886,161389085.209167,21954055.9513565,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.136031850746928
20886,161389085.209167,2633695.27595092,2008,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0163189181755231
20887,43904361.8862014,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0
20888,95776745.3677711,6072584.69840711,2007,FALSE,4,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0634035399207722
20888,95776745.3677711,2051661.94931967,2008,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0214212953409675
20888,95776745.3677711,2741427.28971313,2009,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0286230992626277
20889,78999471.1028529,8948431.54755423,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.113272043757152
20890,98051037.8423967,12598542.2295044,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.128489636690586
20891,83038209.6292221,18394363.0717134,2009,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.221516855359081
20891,83038209.6292221,63144987.6224475,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.760432912804831
20892,314314972.918736,305347734.492666,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.971470533704456
20892,314314972.918736,353003.537535563,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.00112308851932049
20892,314314972.918736,NA,2016,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",NA
20893,112147981.857955,46303834.6107254,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.412881568117502
20893,112147981.857955,6289545.52567267,2015,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.056082556471136
20894,91681208.8463368,15436507.7099586,1997,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.1683715551333
20894,91681208.8463368,NA,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",NA
20894,91681208.8463368,172617.148668496,2010,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.00188279747661064
20894,91681208.8463368,226009.219522357,2011,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.00246516404360638
20895,1059550629.2342,474225312.571225,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.447572111692271
20895,1059550629.2342,2661455.16039549,2007,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.00251187162459531
20895,1059550629.2342,9962028.81724655,2008,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.00940212628106946
20895,1059550629.2342,321604485.457751,2011,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.30352913450695
20895,1059550629.2342,24.5652097095735,2015,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",2.31845548780697e-08
20895,1059550629.2342,1667.95663902164,2017,FALSE,43,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",1.57421136187439e-06
20895,1059550629.2342,NA,2018,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",NA
20895,1059550629.2342,1.9073486328125e-05,2019,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",1.80014864810288e-14
20896,31024569.2316148,1882683.68170938,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0606836364964216
20897,100489939.358909,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0
20898,72362066.374155,60822279.9548366,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.840527129785779
20898,72362066.374155,NA,2011,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",NA
20899,223451058.372512,55884290.4127582,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.250096333487015
20899,223451058.372512,128608.620176807,2019,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.000575556102143877
20900,62447006.9895513,710.951091937721,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",1.1384870568043e-05
20902,70367691.3040818,613015.437780057,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.0087116036695167
20902,70367691.3040818,NA,2019,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",NA
20903,431617048.637001,1048960.34563738,1980,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.00243030331853174
20903,431617048.637001,28151594.1838433,1981,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.0652235454385848
20903,431617048.637001,73989041.1951458,1993,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","PAN",0.17142288848134
21867,60750010.7529267,38465021.145837,2014,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","SLV",0.633168960286709
23469,2520155875.11433,1679238.84866428,1980,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.000666323406915496
23469,2520155875.11433,10610.4281098697,1982,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",4.21022692074089e-06
23469,2520155875.11433,19523727.2937192,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.00774703163661793
23469,2520155875.11433,2492118344.53317,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.988874683959825
23471,3764852948.06046,121219.837179113,1980,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",3.21977614667691e-05
23471,3764852948.06046,113691.567683341,1982,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",3.01981429957075e-05
23471,3764852948.06046,3722130190.97509,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.988652210942959
23473,84880445.7753744,83296338.7017879,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.981337196581429
23476,87747162.7445478,87725933.1146049,1980,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.999758059072466
23477,182865304.163262,176688224.217319,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.966220601692555
23478,178819848.618549,78068842.2125099,1971,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.436578169680946
23478,178819848.618549,99021067.8221631,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.553747632531503
23479,154805367.805932,150255885.363806,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.970611597604102
23482,104213520.929657,94101943.4462893,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.902972499219243
23483,69023234.0717461,61951001.2642623,1999,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.8975383738158
23484,726326294.579994,3060304.85603446,1983,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.00421340226682019
23484,726326294.579994,696458718.954551,1999,FALSE,8,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.9588785703501
23484,726326294.579994,NA,2001,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",NA
23486,380220622.856927,378930877.359785,1994,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.996607902308269
23487,79547900.7459711,75973864.1328766,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.955070635685185
23828,493401190.96977,7893331.3142181,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.0159977954222282
23828,493401190.96977,20163799.4220073,2005,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.0408669451777687
23829,559723536.554667,5567051.22132182,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.00994607311957857
30345,510203328.947878,15836675.0360379,1983,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","NIC",0.0310399288626667
30046,8040772735.17194,7700835.54583485,1995,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000957723318326094
30046,8040772735.17194,1822437.59624335,1998,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000226649559223537
30046,8040772735.17194,1440176.2287118,2002,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000179109182182476
30046,8040772735.17194,9356784.42400932,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00116366731559031
30046,8040772735.17194,325703230.649151,2008,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0405064589407508
30046,8040772735.17194,1494526.58565545,2010,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000185868527177505
30046,8040772735.17194,22990186.3799722,2012,FALSE,3,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.00285920111625696
30046,8040772735.17194,4775332.97175206,2014,FALSE,4,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000593889807488751
30046,8040772735.17194,3124142.09102747,2015,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000388537544079793
30046,8040772735.17194,1854046.22839679,2016,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.000230580603315254
30046,8040772735.17194,21682639.0940902,2017,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","MEX",0.0026965864859289
14423,14592329.0718686,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","COL",0
14454,771294165.176641,617283880.959537,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","COL",0.800322249058072
26569,623427934.312762,119754792.940677,1983,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.192090835763863
26569,623427934.312762,131056920.062889,1985,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.21021983913403
26569,623427934.312762,6898574.45068391,1995,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0110655523613785
26569,623427934.312762,1697008.35670023,1998,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.00272206018257897
20766,10728960307.1145,39570657.0140511,1982,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00368820984339102
20766,10728960307.1145,326758395.384596,1993,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.030455737185263
20766,10728960307.1145,587502264.950782,1996,FALSE,5,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0547585458547372
20766,10728960307.1145,1315811.99312592,1998,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.000122641146528745
20766,10728960307.1145,220746304.292101,2000,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.0205748085530452
20766,10728960307.1145,38783958.9480815,2003,FALSE,10,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00361488511821258
20766,10728960307.1145,47746999.5085032,2005,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.00445029137416435
20766,10728960307.1145,1298417446.25975,2012,FALSE,9,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","BLZ",0.121019876026456
26676,247647581.784609,108201828.824541,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.436918576167038
26678,107921473.792693,21387190.4756712,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0.198173632401964
26667,4582798.23593578,3018029.6056954,2007,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","GTM",0.658556072145981
29721,9518158.64162165,0,0,FALSE,0,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","HND",0
20408,1935909761.03422,31621916.5863651,1955,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0163343959635142
20408,1935909761.03422,65014367.2996521,1970,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0335833666466559
20408,1935909761.03422,22743166.3510081,1974,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0117480508693019
20408,1935909761.03422,581220992.757784,1975,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.300231449035765
20408,1935909761.03422,498037592.920642,1978,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.257262814075888
20408,1935909761.03422,30139752.7224281,1984,FALSE,2,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0155687797691183
20408,1935909761.03422,32977983.8917577,1987,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.0170348766019651
20408,1935909761.03422,141626036.821475,1992,FALSE,1,"12390","MEX;PAN;GTM;CRI;NIC;BLZ;SLV;HND;COL","Cordillera Centroamericana","CRI",0.073157354579283
