"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
1400,525030185.896515,55361780.492274,2010,FALSE,9,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.105444947699038
1400,525030185.896515,NA,2015,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",NA
1411,93245811.0302998,15594890.3378999,1977,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.167244942862178
1411,93245811.0302998,5619122.31952611,1989,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.0602613914495333
1411,93245811.0302998,2302171.22981616,1992,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.0246892724121202
1411,93245811.0302998,60230124.4175328,2004,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.645928473912477
1411,93245811.0302998,594279.39942291,2010,FALSE,4,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.00637325572973784
1412,599906817.78401,35861952.2710218,1979,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.0597792043829273
1412,599906817.78401,563652361.854463,1989,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.939566521241638
3095,188150641.124758,9807441.29317433,1949,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.0521254736871783
3095,188150641.124758,6322084.88821086,1967,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.0336011870616951
3095,188150641.124758,8895751.79819131,1969,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.0472799441182491
3095,188150641.124758,92619.8267326355,1980,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.000492264210097596
3095,188150641.124758,66442.0816431493,1981,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.000353132369073848
3095,188150641.124758,409738.750472352,1987,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.00217771647241246
3095,188150641.124758,4823853.18175626,1991,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.0256382500368823
3095,188150641.124758,179974.677111208,1992,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.000956545648929633
3095,188150641.124758,111639613.2362,1993,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.593352287129195
3095,188150641.124758,76099.7372801155,1997,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.000404461748443661
3095,188150641.124758,3073929.21225448,1998,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.0163375962679618
3095,188150641.124758,29244823.9566105,2004,TRUE,18,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.155433028459462
3095,188150641.124758,98.1934412411501,2005,TRUE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",5.21887359267834e-07
3095,188150641.124758,757.122664764524,2006,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",4.0240238366368e-06
3095,188150641.124758,NA,2007,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",NA
3095,188150641.124758,NA,2008,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",NA
3095,188150641.124758,416783.581213951,2010,TRUE,4,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.00221515897433265
3095,188150641.124758,673.027217148774,2011,TRUE,4,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",3.57706576563035e-06
3095,188150641.124758,29893.6299221839,2012,TRUE,3,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.000158881360932287
3095,188150641.124758,75558.3756288392,2013,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.000401584470704717
3095,188150641.124758,0.00108796358108521,2014,TRUE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",5.78240698294406e-12
3095,188150641.124758,884220.012714459,2015,TRUE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVK",0.00469953228662215
21934,343214768.039461,940442.06200844,1954,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.00274009789083526
21934,343214768.039461,3596137.09176707,1977,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.0104778040651025
21934,343214768.039461,236608.299054779,1990,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.000689388456115546
21934,343214768.039461,87073166.2573287,1991,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.253698775127641
21934,343214768.039461,134390228.598918,2004,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.391563071037395
21934,343214768.039461,38454793.5482812,2010,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HUN",0.112042945494291
129,33809142.3587463,33809141.6658026,2007,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","BIH",0.999999979504252
22161,19613885.936075,855686.202791843,1992,FALSE,3,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVN",0.0436265513922469
22161,19613885.936075,13218744.5332411,2004,FALSE,4,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVN",0.673948271970341
22161,19613885.936075,0.0444259906953306,2007,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVN",2.26502748308635e-09
22161,19613885.936075,7255.05203391101,2013,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVN",0.000369893658888222
22161,19613885.936075,0.162594281565962,2015,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SVN",8.28975360088688e-09
3595,1211704339.61999,261838.741374224,1963,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000216091279706352
3595,1211704339.61999,544639.418675542,1965,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000449482106209465
3595,1211704339.61999,2272611.28249925,1969,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00187554934664341
3595,1211704339.61999,499286758.624476,1990,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.412053289155554
3595,1211704339.61999,29193410.7881841,1993,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.0240928499086994
3595,1211704339.61999,2681381.72179376,2010,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00221290098097254
3595,1211704339.61999,384700.084147841,2011,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000317486759409056
3595,1211704339.61999,648787554.427893,2013,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.535433878722728
3595,1211704339.61999,790578.207351652,2014,FALSE,5,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000652451412033062
3595,1211704339.61999,3114541.1982112,2019,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00257038049330414
3596,135118597.0281,120090902.72429,2013,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.888781451004229
3596,135118597.0281,1235028.98084376,2014,FALSE,4,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00914033307041313
3597,388443638.836115,7273482.50788355,1987,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.0187246791572567
3597,388443638.836115,3812545.81244418,1990,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00981492662324868
3597,388443638.836115,188906424.67394,1995,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.486316175082585
3597,388443638.836115,172292619.506672,2013,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.443545992986031
3597,388443638.836115,126029.086436484,2014,FALSE,7,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000324446261532568
24017,96700642.0652131,4296.28785276413,1947,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",4.44287417436876e-05
24017,96700642.0652131,169960.838386476,1952,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00175759782723943
24017,96700642.0652131,671406.156961381,1992,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00694314063094429
24017,96700642.0652131,375884.965591609,2001,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00388709896401846
24017,96700642.0652131,1801394.17515207,2004,FALSE,3,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.0186285647817855
24017,96700642.0652131,0.737098524598991,2007,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",7.62247808139584e-09
24017,96700642.0652131,85764550.1687718,2011,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.886907763352117
24017,96700642.0652131,64267.9898233328,2013,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000664607684610736
24017,96700642.0652131,59881.5661639571,2014,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000619246831097297
24017,96700642.0652131,NA,2017,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",NA
24021,1171135102.0142,107669.094459802,1973,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",9.1935673582514e-05
24021,1171135102.0142,39817086.7940454,1985,FALSE,2,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.0339987134922052
24021,1171135102.0142,880724910.198683,2013,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.752026737721335
24021,1171135102.0142,1721027.93458148,2014,FALSE,7,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.00146953834072732
45584,374047617.99859,5043.1710441336,1948,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",1.34826979279216e-05
45584,374047617.99859,6089029.05878168,1955,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.0162787537355862
45584,374047617.99859,111993.650726259,1966,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.000299410142819519
45584,374047617.99859,318221211.134915,1999,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.850750535019084
45584,374047617.99859,NA,2005,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",NA
45584,374047617.99859,38393479.5448369,2013,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",0.102643293787749
45584,374047617.99859,10149.2612295737,2014,FALSE,3,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","HRV",2.7133607437147e-05
109,95942162.5355965,1930206.57021242,1960,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.0201184392679942
109,95942162.5355965,57573101.5120734,1998,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.600081340575502
130,492053281.485772,253032202.725792,1960,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.514237405269918
130,492053281.485772,18259.8451343775,2014,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",3.71094875726491e-05
27493,143188351.943754,4934919.25850343,2012,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.0344645300508936
27493,143188351.943754,2279043.23393607,2014,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.0159164010409961
27501,99256663.3269277,241.035515591502,1969,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",2.42840639119198e-06
27501,99256663.3269277,1677789.38695753,2005,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.0169035441120088
27501,99256663.3269277,212621.876649976,2013,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.00214214209427583
27501,99256663.3269277,2813189.10734415,2016,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.0283425718037506
27501,99256663.3269277,13095065.9056782,2019,FALSE,1,"14476","SRB;HUN;SVK;BIH;SVN;HRV","Pannonian Island Mountains","SRB",0.131931353188312
