"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
18985,1256681368.0789,171376.777218917,1974,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000136372497891731
18985,1256681368.0789,1047383.35921969,1975,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000833451808727644
18985,1256681368.0789,39166.2636424098,1976,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",3.11664234365818e-05
18985,1256681368.0789,7000545.08987865,1984,FALSE,8,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00557066036602457
18985,1256681368.0789,56880.9266100228,1989,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",4.52628073072948e-05
18985,1256681368.0789,364260.233271331,1995,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.000289858863610096
18985,1256681368.0789,385136495.03335,2002,FALSE,6,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.306471079158365
18985,1256681368.0789,722069841.654512,2007,FALSE,6,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.574584664017377
18985,1256681368.0789,NA,2008,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",NA
18985,1256681368.0789,NA,2014,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",NA
18985,1256681368.0789,NA,2017,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",NA
18988,538142019.929143,26301.8705005813,1973,FALSE,2,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",4.88753331398364e-05
18988,538142019.929143,608183.330048442,1990,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00113015395104906
18988,538142019.929143,838751.954317791,1994,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00155860706515397
18988,538142019.929143,536271531.348568,2007,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.99652417296679
18991,15706580.8792912,15665296.3601159,2007,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.997371514558606
18993,150188672.144643,15026.8893192485,1972,FALSE,1,"15148","BGR;TUR;GRC;MKD;SRB","Rila-Rhodope Massif","BGR",0.00010005341351428
