"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
22000,157355305.982477,18532996.2991209,1950,FALSE,4,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.117778019517084
22000,157355305.982477,517867.392162934,1955,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00329107041500465
22006,3395260.03099737,3395260.03099737,1989,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",1
22079,3607757.75793123,451233.647553757,1996,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.125073155635733
22079,3607757.75793123,542117.523509536,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.150264391315563
22079,3607757.75793123,4408.53952618589,2007,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.00122196106889223
22079,3607757.75793123,2431263.33358683,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.673898719569511
24091,264944.931069136,8824.30800384283,1996,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GRD",0.0333061967565637
26959,159145722.403957,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
26961,40790969.9092184,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
26962,156395612.03566,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
26963,93395459.778049,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
26964,53757398.2480127,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
27001,275111943.618002,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
27002,788881389.535847,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
27003,133635342.764273,986817.920002624,2013,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.00738440819314791
29934,374330677.420741,312717694.468809,2013,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.835404932942004
29935,92176206.3935251,82669615.3137429,2013,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.896865021335375
29936,147107609.761505,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29938,1569080.60659231,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29939,84734946.1078727,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29940,86587880.3061342,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29942,122740568.911207,174764.29252176,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.00142385108747693
29943,21922540.1006014,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29944,157818340.464563,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29945,96378551.8367147,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
29946,358537819.443813,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
30040,162666795.741881,1461268.01528758,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.00898319788388965
30041,320876083.078115,2773111.4415617,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.00864231268020873
30041,320876083.078115,308834794.743213,2014,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.96247371190962
19912,13843147.8759909,4018317.96051431,1968,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.290274870752739
20464,7019271.9574403,7019271.9574403,2014,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",1
20468,7127563.4831531,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
20469,794995.721424274,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
20481,10005030.0423034,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0
20482,132411693.192459,1325290.60110632,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.0100088637880344
20487,19809411.5451832,16942313.4517057,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.855265862545289
20488,6294120.90814745,6294120.90814745,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",1
20498,24533380.1328702,18035854.5500602,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.735155712436685
20499,10614793.7283611,9423562.33103596,1983,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","HTI",0.887776302789344
26992,3079000.3158458,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DMA",0
26997,217062890.496651,17030513.9908815,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.0784588924984592
21974,11579879.833758,3947625.34612513,1990,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GRD",0.340903826533405
26877,1565032.76594132,95344.7426264714,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.0609218827243686
26877,1565032.76594132,1338387.3829026,2003,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.855181701002662
26877,1565032.76594132,26180.2475541652,2010,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.0167282424521116
27008,7032265.94343269,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
26921,68094560.9030557,8196123.99840724,1950,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.120363857108585
26948,976792.836635754,127835.546868275,1997,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.13087273173354
26924,19207667.4810419,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
27012,118337543.282946,66524255.9820433,1950,FALSE,4,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.562156811241072
27012,118337543.282946,389548.427163124,1955,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00329184142543597
27012,118337543.282946,841393.536770284,2002,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00711011495953152
27012,118337543.282946,NA,2012,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",NA
27023,23342881.3766265,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0
26943,18722879.4249226,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0
27027,18483952.9975537,12308477.4749311,1985,TRUE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0.665900712718759
27028,54860780.8983321,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0
26937,8105962.97218499,915698.725663651,1974,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VGB",0.112966063230958
26967,1208489.05462791,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VGB",0
26938,9113504.15147831,355335.775285661,1964,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VGB",0.0389900272583979
26930,111752195.082538,6879469.25147467,1950,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.0615600368869143
26930,111752195.082538,1781406.66836721,1962,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.015940686149847
26930,111752195.082538,924727.242590275,1963,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00827480159926425
26950,2841943.26750141,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
26951,812164.688237444,66667.3861373402,1955,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.0820860437579741
26952,4710273.15294629,226182.239075571,1950,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.04801892198844
26952,4710273.15294629,50260.3740285635,1961,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.0106703735423763
26952,4710273.15294629,NA,1993,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",NA
27138,439735751.14222,1417321.44317198,1968,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00322312079354582
27138,439735751.14222,1412777.38611381,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00321278718513129
27138,439735751.14222,78967.2817055322,2009,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.000179578943718844
26927,35839300.2309889,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
26923,57259838.2552786,90663.527664572,2005,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00158337030678242
26922,19890752.2570099,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
26925,31707033.3561649,67076.3090141416,1950,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.00211550252149653
26925,31707033.3561649,2774066.05873859,2005,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0.0874905585640107
27087,104631163.147019,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","PRI",0
27139,8304166.72501153,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0
27147,5735017.46934712,4855262.17932305,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.846599370494293
27146,125441007.875304,2900.93256814778,1968,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",2.31258710152543e-05
27146,125441007.875304,118558663.422606,2004,FALSE,2,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.945134812217552
27143,51754131.1957978,51316204.8293048,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.991538330247759
27148,25582116.5572345,23941949.2292469,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.935886175629053
27140,2803140.12977907,19135.6282211309,2004,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","DOM",0.00682649719071986
26928,19311241.5069865,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","JAM",0
26970,225479.166343078,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VGB",0
26968,348811.612344455,0,0,FALSE,0,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VGB",0
32052,1426256.52378774,2112.74281604974,2003,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","VIR",0.00148132035213335
26939,1151706.16991772,38218.5992565371,1996,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.0331843314334833
26939,1151706.16991772,68831.1195790565,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.0597644793237272
26939,1151706.16991772,35236.0924385203,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.0305946893043368
26940,4953333.96950682,9043.29564438947,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.0018256987516006
26940,4953333.96950682,46451.8128084303,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","BLM",0.00937788832620451
26887,23005658.9084134,3181781.84993563,1998,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.138304312978057
26887,23005658.9084134,45509.8214927884,2009,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.00197820117537016
26887,23005658.9084134,2111932.60983699,2010,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.0918005703833428
26887,23005658.9084134,103754.219996085,2011,FALSE,1,"12497","JAM;PRI;MSR;VGB;CUB;DOM;BES;GRD;VIR;KNA;SXM;MAF;VCT;ATG;BRB;MTQ;TTO;DMA;CUW;BLM;GLP;HTI;LCA","Caribbean Islands","GLP",0.00450994341910114
