SitRecID,COUNTRY,ISO,percPA,terrestrial,Freshwater,marine,mountain,PA Coverage
20216,Brazil,BRA,99.88857544,1,0,0,0,complete
20217,Brazil,BRA,98.30825032,1,0,0,1,complete
20218,Brazil,BRA,55.77776101,1,0,0,1,partial
20219,Brazil,BRA,61.61720937,1,0,1,0,partial
20220,Brazil,BRA,85.16552652,1,0,1,1,partial
20221,Brazil,BRA,67.51140071,1,0,0,1,partial
20222,Brazil,BRA,99.97460778,1,0,1,0,complete
20223,Brazil,BRA,27.6314531,1,0,0,0,partial
20224,Brazil,BRA,99.76847931,1,0,0,0,complete
20225,Brazil,BRA,98.24882823,1,0,0,1,complete
20226,Brazil,BRA,0,1,1,0,1,none
20227,Brazil,BRA,26.90183634,1,0,0,0,partial
20228,Brazil,BRA,0.064320735,1,1,0,1,none
20229,Brazil,BRA,18.12378655,1,1,0,1,partial
20230,Brazil,BRA,100,1,0,0,0,complete
20231,Brazil,BRA,0.496724014,1,0,0,0,none
20232,Brazil,BRA,99.94419244,1,0,1,0,complete
20233,Brazil,BRA,0,1,1,0,0,none
20234,Brazil,BRA,0,1,1,0,0,none
20235,Brazil,BRA,0.300501156,1,0,1,0,none
20236,Brazil,BRA,0,1,1,0,0,none
20237,Brazil,BRA,8.685101072,1,0,0,0,partial
20238,Brazil,BRA,28.99597913,1,0,1,0,partial
20239,Brazil,BRA,0.96760135,1,1,0,0,none
20240,Brazil,BRA,43.2485952,1,0,0,1,partial
20241,Brazil,BRA,14.05316068,1,0,0,1,partial
20242,Brazil,BRA,98.56978307,1,0,0,1,complete
20243,Brazil,BRA,91.57648527,1,0,0,1,partial
20244,Brazil,BRA,0.866554438,1,0,0,1,none
20245,Brazil,BRA,6.443882484,1,0,0,1,partial
20246,Brazil,BRA,82.2916733,1,0,0,1,partial
20247,Brazil,BRA,100,1,0,0,0,complete
20248,Brazil,BRA,97.17255376,1,0,0,1,partial
20250,Brazil,BRA,85.97826968,1,0,0,1,partial
20251,Brazil,BRA,59.53013948,1,0,0,1,partial
20252,Brazil,BRA,99.43489792,1,0,0,1,complete
20253,Brazil,BRA,57.61097885,1,0,0,0,partial
20254,Brazil,BRA,99.64969502,1,0,0,1,complete
20255,Brazil,BRA,99.25720292,1,0,0,1,complete
20256,Brazil,BRA,11.91461373,1,0,0,0,partial
20258,Brazil,BRA,87.55523122,1,1,0,1,partial
20259,Brazil,BRA,95.97871885,1,0,0,1,partial
20260,Brazil,BRA,75.87255795,1,0,1,0,partial
20261,Brazil,BRA,99.89639726,1,0,0,1,complete
20262,Brazil,BRA,0,1,0,0,0,none
20303,Jordan,JOR,0,1,0,0,0,none
20309,Jordan,JOR,0.000282342,1,0,0,0,none
20315,Jordan,JOR,6.798858708,1,0,0,1,partial
20320,Fiji,FJI,0.097134412,1,0,0,1,none
20324,Fiji,FJI,0,1,0,1,0,none
20326,Fiji,FJI,0.423352229,1,0,0,1,none
20327,Fiji,FJI,25.81416163,1,0,0,1,partial
20328,Fiji,FJI,90.35358061,1,0,1,0,partial
20329,Fiji,FJI,15.1719429,1,0,0,1,partial
20330,Fiji,FJI,18.19937952,1,0,0,1,partial
20331,Fiji,FJI,2.424220869,1,0,0,1,partial
20332,Fiji,FJI,58.61882417,1,0,0,1,partial
20333,Fiji,FJI,1.833644782,1,0,0,1,none
20334,Fiji,FJI,0.094066262,1,0,0,1,none
20335,Fiji,FJI,0.033669289,1,0,0,1,none
20336,Fiji,FJI,0,1,0,1,0,none
20337,Fiji,FJI,0,1,0,0,1,none
20339,Bahamas,BHS,78.8741959,1,0,1,0,partial
20351,Barbados,BRB,0,1,0,1,0,none
20353,South Africa,ZAF,0,1,0,0,0,none
20354,Bahamas,BHS,94.02394214,1,0,1,0,partial
20355,Guatemala,GTM,49.63884393,1,1,0,0,partial
20356,Guatemala,GTM,99.00156063,1,0,0,0,complete
20358,Guatemala,GTM,98.55897265,1,0,0,1,complete
20359,Guatemala,GTM,0.186734729,1,0,0,1,none
20360,Guatemala,GTM,2.775853704,1,0,0,1,partial
20363,Guatemala,GTM,4.288558987,1,0,0,1,partial
20364,Guatemala,GTM,0.362697486,1,0,0,1,none
20365,Guatemala,GTM,7.34001929,1,0,0,1,partial
20366,Guatemala,GTM,0.005851496,1,0,0,1,none
20367,Guatemala,GTM,42.30900685,1,0,1,1,partial
20368,Guatemala,GTM,2.074865801,1,0,0,1,partial
20369,Guatemala,GTM,5.954742408,1,0,0,1,partial
20370,Guatemala,GTM,13.57055986,1,0,0,1,partial
20371,Guatemala,GTM,25.34647582,1,0,0,1,partial
20372,Guatemala,GTM,48.65445548,1,0,0,1,partial
20373,Guatemala,GTM,18.45429431,1,0,0,1,partial
20375,Guatemala,GTM,0,1,0,0,1,none
20377,Guatemala,GTM,99.99953667,1,0,0,1,complete
20378,Guatemala,GTM,0,1,1,0,1,none
20379,Guatemala,GTM,64.5112185,1,0,1,0,partial
20381,Guatemala,GTM,39.2494076,1,0,1,0,partial
20382,Bahamas,BHS,0,1,0,1,0,none
20383,Bahamas,BHS,0,1,0,1,0,none
20385,Bahamas,BHS,6.321524128,1,0,1,0,partial
20392,Paraguay,PRY,99.84252544,1,0,0,0,complete
20393,Paraguay,PRY,93.33013881,1,1,0,0,partial
20394,Paraguay,PRY,99.99999997,1,0,0,0,complete
20395,Paraguay,PRY,99.65949193,1,0,0,0,complete
20396,Paraguay,PRY,0,1,0,0,0,none
20397,Paraguay,PRY,0,1,0,0,0,none
20398,Paraguay,PRY,0,1,0,0,0,none
20399,Paraguay,PRY,0,1,0,0,0,none
20400,Paraguay,PRY,6.694892897,1,1,0,0,partial
20401,Paraguay,PRY,0,1,0,0,0,none
20402,Costa Rica,CRI,75.15413429,1,0,1,1,partial
20403,Costa Rica,CRI,10.31210026,1,0,1,1,partial
20404,Costa Rica,CRI,78.81821352,1,1,1,0,partial
20405,Costa Rica,CRI,9.190700971,1,0,1,0,partial
20406,Costa Rica,CRI,27.52073877,1,0,0,1,partial
20407,Costa Rica,CRI,49.07221097,1,0,0,1,partial
20408,Costa Rica,CRI,75.3151502,1,1,0,1,partial
20409,Costa Rica,CRI,52.81553472,1,0,0,1,partial
20410,Costa Rica,CRI,74.64632629,1,0,0,1,partial
20411,Costa Rica,CRI,24.36094092,1,0,0,1,partial
20412,Costa Rica,CRI,20.56035297,1,0,0,1,partial
20413,Costa Rica,CRI,5.189445885,1,0,0,1,partial
20414,Costa Rica,CRI,68.06752771,1,0,1,1,partial
20415,Costa Rica,CRI,35.98097393,1,0,0,0,partial
20416,Costa Rica,CRI,45.75951102,1,1,1,0,partial
20417,Costa Rica,CRI,7.477658139,1,0,1,0,partial
20418,Costa Rica,CRI,81.72566249,1,0,1,0,partial
20419,Costa Rica,CRI,25.47085682,1,0,0,1,partial
20420,Costa Rica,CRI,99.86185954,1,0,1,0,complete
20421,Rwanda,RWA,36.38734887,1,0,0,1,partial
20422,Nicaragua,NIC,87.22514948,1,0,0,1,partial
20425,Nicaragua,NIC,9.271652563,1,0,1,0,partial
20426,Nicaragua,NIC,93.55531909,1,0,1,0,partial
20427,Nicaragua,NIC,96.21935935,1,0,0,1,partial
20429,Nicaragua,NIC,97.65772426,1,0,0,1,partial
20430,Nicaragua,NIC,0.198712767,1,1,0,0,none
20431,Nicaragua,NIC,3.687017518,1,0,0,1,partial
20432,Nicaragua,NIC,100,1,1,0,0,complete
20433,Nicaragua,NIC,4.085245874,1,0,0,1,partial
20434,Nicaragua,NIC,1.921381922,1,0,0,0,none
20435,Nicaragua,NIC,28.9074834,1,0,0,0,partial
20436,Nicaragua,NIC,51.34047796,1,0,0,1,partial
20438,Nicaragua,NIC,90.25221218,1,0,0,1,partial
20439,Nicaragua,NIC,96.93092462,1,0,0,1,partial
20440,Nicaragua,NIC,95.52108209,1,0,0,1,partial
20441,Nicaragua,NIC,99.11852744,1,0,0,1,complete
20442,Nicaragua,NIC,99.45050814,1,0,0,1,complete
20443,Nicaragua,NIC,98.72469047,1,0,0,1,complete
20444,Nicaragua,NIC,0,1,0,0,1,none
20445,Nicaragua,NIC,49.59929768,1,0,0,1,partial
20448,Nicaragua,NIC,99.13624913,1,0,0,1,complete
20449,Nicaragua,NIC,99.00013982,1,0,0,1,complete
20450,Nicaragua,NIC,93.80861896,1,0,1,0,partial
20451,Nicaragua,NIC,20.65585502,1,0,0,0,partial
20452,Nicaragua,NIC,97.4160803,1,0,0,0,partial
20453,Nicaragua,NIC,99.9428467,1,0,1,0,complete
20454,Nicaragua,NIC,99.72796578,1,0,0,0,complete
20455,Nicaragua,NIC,0,1,0,1,0,none
20456,Nicaragua,NIC,98.54132137,1,0,0,0,complete
20457,Nicaragua,NIC,99.82944891,1,0,0,0,complete
20458,Nicaragua,NIC,98.69205879,1,1,0,0,complete
20459,Nicaragua,NIC,95.78474481,1,1,0,0,partial
20460,Nicaragua,NIC,93.28706344,1,0,0,0,partial
20461,Belarus,BLR,3.340752285,1,0,0,0,partial
20464,Haiti,HTI,100,1,0,1,0,complete
20468,Haiti,HTI,0,1,0,1,0,none
20469,Haiti,HTI,0,1,0,0,0,none
20481,Haiti,HTI,0,1,1,0,0,none
20482,Haiti,HTI,0,1,1,0,1,none
20487,Haiti,HTI,85.52658625,1,0,0,1,partial
20488,Haiti,HTI,100,1,0,0,1,complete
20498,Haiti,HTI,73.51557124,1,0,0,1,partial
20499,Haiti,HTI,88.77763028,1,0,0,1,partial
20502,Martinique (to France),MTQ,98.48921714,1,0,1,0,complete
20503,Martinique (to France),MTQ,99.94214907,1,0,1,0,complete
20504,Martinique (to France),MTQ,99.98291289,1,0,1,0,complete
20506,Martinique (to France),MTQ,99.99971975,1,0,1,0,complete
20507,Martinique (to France),MTQ,98.89599923,1,0,0,1,complete
20508,Russia (Central Asian),RUS,0,1,1,0,0,none
20510,Barbados,BRB,0,1,0,0,0,none
20511,Barbados,BRB,0,1,0,1,0,none
20512,Barbados,BRB,0,1,0,1,0,none
20513,Barbados,BRB,0,1,0,1,0,none
20514,Barbados,BRB,0,1,0,1,0,none
20515,Palestinian Authority Territories,PSE,42.83918877,1,0,0,1,partial
20516,Palestinian Authority Territories,PSE,0,1,0,0,1,none
20517,Palestinian Authority Territories,PSE,0,1,0,0,1,none
20518,Palestinian Authority Territories,PSE,34.69858559,1,0,0,1,partial
20519,Palestinian Authority Territories,PSE,12.81786385,1,0,0,0,partial
20520,Palestinian Authority Territories,PSE,14.80778355,1,0,0,1,partial
20521,Palestinian Authority Territories,PSE,8.15627816,1,0,0,1,partial
20522,Palestinian Authority Territories,PSE,16.62691548,1,0,0,1,partial
20523,Palestinian Authority Territories,PSE,3.163168092,1,0,0,1,partial
20524,Bahamas,BHS,0,1,0,1,0,none
20525,Bahamas,BHS,0,1,1,0,0,none
20526,Paraguay,PRY,0,1,1,0,0,none
20527,Paraguay,PRY,33.65299965,1,1,0,0,partial
20528,Paraguay,PRY,0,1,0,0,0,none
20529,Paraguay,PRY,90.2113138,1,0,0,0,partial
20530,Paraguay,PRY,7.496185411,1,0,0,0,partial
20531,Paraguay,PRY,0,1,1,0,0,none
20532,Paraguay,PRY,70.89432707,1,0,0,1,partial
20533,Paraguay,PRY,0,1,0,0,1,none
20534,Paraguay,PRY,1.758815795,1,0,0,0,none
20535,Paraguay,PRY,0,1,0,0,0,none
20536,Paraguay,PRY,2.436573605,1,0,0,0,partial
20537,Paraguay,PRY,0,1,0,0,0,none
20538,Paraguay,PRY,0,1,0,0,0,none
20539,Paraguay,PRY,99.27231628,1,1,0,0,complete
20540,Paraguay,PRY,0,1,0,0,0,none
20542,Paraguay,PRY,0,1,0,0,0,none
20543,Paraguay,PRY,93.69911574,1,0,0,0,partial
20544,Paraguay,PRY,0,1,0,0,0,none
20545,Paraguay,PRY,98.02215403,1,0,0,0,complete
20546,Paraguay,PRY,0,1,0,0,0,none
20547,Paraguay,PRY,76.49502691,1,0,0,0,partial
20548,Paraguay,PRY,0,1,0,0,0,none
20549,Paraguay,PRY,0,1,0,0,0,none
20550,Paraguay,PRY,0,1,0,0,0,none
20551,Paraguay,PRY,99.30693597,1,0,0,1,complete
20552,Paraguay,PRY,0,1,0,0,0,none
20553,Paraguay,PRY,0,1,0,0,0,none
20554,Paraguay,PRY,99.64589582,1,0,0,0,complete
20555,Paraguay,PRY,99.85112914,1,0,0,0,complete
20556,Paraguay,PRY,96.22819422,1,0,0,0,partial
20557,Paraguay,PRY,76.03938348,1,0,0,0,partial
20558,Paraguay,PRY,97.60000974,1,0,0,1,partial
20559,Paraguay,PRY,0,1,0,0,0,none
20560,Paraguay,PRY,93.99634261,1,0,0,0,partial
20561,Paraguay,PRY,57.80379574,1,0,0,0,partial
20562,Paraguay,PRY,90.00999394,1,0,0,0,partial
20563,Paraguay,PRY,0,1,0,0,0,none
20564,Paraguay,PRY,0,1,0,0,0,none
20565,Paraguay,PRY,0,1,0,0,0,none
20566,Paraguay,PRY,0,1,0,0,0,none
20567,Paraguay,PRY,98.6963244,1,0,0,0,complete
20568,Paraguay,PRY,0,1,0,0,0,none
20569,Paraguay,PRY,0,1,0,0,0,none
20570,Paraguay,PRY,23.72238083,1,0,0,0,partial
20571,Paraguay,PRY,0,1,0,0,0,none
20572,Paraguay,PRY,96.53580455,1,0,0,0,partial
20573,Paraguay,PRY,99.74842026,1,0,0,0,complete
20574,Bahamas,BHS,0,1,0,0,0,none
20575,St Lucia,LCA,96.5739208,1,0,0,1,partial
20576,St Lucia,LCA,29.46046712,1,0,1,1,partial
20577,Bahamas,BHS,0,1,0,0,0,none
20578,Turkmenistan,TKM,0,1,1,0,0,none
20579,Uzbekistan,UZB,0,1,0,0,1,none
20581,Bahamas,BHS,1.99E-06,1,0,1,0,none
20582,Bahamas,BHS,0.032611062,1,0,1,0,none
20583,Bahamas,BHS,100,1,0,1,0,complete
20584,Turkmenistan,TKM,0,1,1,0,0,none
20586,Turkmenistan,TKM,53.67458104,1,0,0,1,partial
20587,Uzbekistan,UZB,99.4072221,1,0,0,1,complete
20588,Kazakhstan,KAZ,0,1,1,0,0,none
20589,Bahamas,BHS,60.40257948,1,0,1,0,partial
20590,Bahamas,BHS,0,1,0,1,0,none
20591,Bahamas,BHS,0,1,0,1,0,none
20592,Bahamas,BHS,0,1,0,1,0,none
20593,Bahamas,BHS,0,1,0,1,0,none
20594,Bahamas,BHS,93.65751598,1,0,1,0,partial
20595,Bahamas,BHS,69.86226363,1,0,1,0,partial
20596,Bahamas,BHS,65.43717501,1,0,1,0,partial
20601,Kazakhstan,KAZ,0,1,0,0,1,none
20603,Lebanon,LBN,0,1,1,0,1,none
20605,Bahamas,BHS,96.78635898,1,0,1,0,partial
20608,Lebanon,LBN,3.55513248,1,0,0,1,partial
20611,Lebanon,LBN,0,1,1,0,1,none
20613,Lebanon,LBN,0,1,1,0,1,none
20614,Bahamas,BHS,0,1,0,1,0,none
20617,Lebanon,LBN,0,1,0,0,1,none
20619,Lebanon,LBN,0,1,0,0,1,none
20621,Lebanon,LBN,0,1,0,0,1,none
20622,Bahamas,BHS,0,1,0,1,0,none
20623,Bahamas,BHS,0,1,0,1,0,none
20624,Kazakhstan,KAZ,46.96073859,1,1,0,0,partial
20625,Kazakhstan,KAZ,0,1,0,0,0,none
20626,Bahamas,BHS,0,1,0,1,0,none
20627,Turkmenistan,TKM,0,1,1,0,0,none
20629,Lebanon,LBN,23.96310438,1,0,0,1,partial
20634,Bahamas,BHS,0,1,0,1,0,none
20635,Kazakhstan,KAZ,79.0806422,1,0,0,1,partial
20636,Kazakhstan,KAZ,0,1,0,0,1,none
20637,Kazakhstan,KAZ,0,1,0,0,1,none
20638,Kazakhstan,KAZ,38.5111798,1,1,0,1,partial
20639,Panama,PAN,0.000790254,1,0,0,0,none
20640,Kazakhstan,KAZ,0,1,1,0,0,none
20641,Panama,PAN,0,1,0,1,1,none
20642,Uzbekistan,UZB,0,1,1,0,0,none
20643,Uzbekistan,UZB,0,1,1,0,0,none
20644,Uzbekistan,UZB,0,1,1,0,0,none
20645,Uzbekistan,UZB,0,1,0,0,0,none
20646,Kazakhstan,KAZ,0,1,1,0,0,none
20647,Uzbekistan,UZB,0,1,1,0,0,none
20648,Panama,PAN,0,1,0,1,0,none
20649,Bahamas,BHS,0,1,0,1,0,none
20650,Uzbekistan,UZB,35.50328157,1,0,0,0,partial
20651,Kazakhstan,KAZ,0,1,1,0,0,none
20652,Uzbekistan,UZB,0,1,1,0,0,none
20653,Uzbekistan,UZB,0,1,1,0,0,none
20654,Uzbekistan,UZB,0,1,1,0,0,none
20655,Uzbekistan,UZB,0,1,1,0,0,none
20656,Bahamas,BHS,100,1,0,1,0,complete
20657,Bahamas,BHS,0,1,0,1,0,none
20658,Uzbekistan,UZB,0,1,1,0,0,none
20659,Kazakhstan,KAZ,0,1,1,0,0,none
20660,Uzbekistan,UZB,0,1,0,0,0,none
20661,Uzbekistan,UZB,86.78277994,1,1,0,0,partial
20662,Uzbekistan,UZB,0,1,1,0,0,none
20663,Uzbekistan,UZB,0,1,1,0,0,none
20664,Trinidad and Tobago,TTO,51.69543678,1,0,0,1,partial
20665,Uzbekistan,UZB,0,1,0,0,1,none
20666,Trinidad and Tobago,TTO,99.93417952,1,0,0,0,complete
20667,Trinidad and Tobago,TTO,33.79150799,1,0,1,0,partial
20670,Trinidad and Tobago,TTO,0,1,0,1,0,none
20672,Trinidad and Tobago,TTO,38.42889475,1,0,0,1,partial
20673,Trinidad and Tobago,TTO,0,1,1,1,0,none
20674,Trinidad and Tobago,TTO,0.170695157,1,0,1,0,none
20675,Uzbekistan,UZB,49.79919969,1,1,0,0,partial
20676,Uzbekistan,UZB,78.76423041,1,0,0,1,partial
20677,Uzbekistan,UZB,0,1,1,0,0,none
20678,Uzbekistan,UZB,64.14000512,1,1,0,0,partial
20679,Uzbekistan,UZB,0,1,0,0,0,none
20680,Uzbekistan,UZB,0,1,0,0,0,none
20681,Uzbekistan,UZB,0,1,1,0,0,none
20682,Uzbekistan,UZB,0,1,1,0,0,none
20684,Uzbekistan,UZB,31.59101634,1,0,0,1,partial
20685,Uzbekistan,UZB,71.09687131,1,1,0,1,partial
20686,Kazakhstan,KAZ,0,1,0,0,1,none
20687,Kazakhstan,KAZ,0,1,1,0,0,none
20688,Barbados,BRB,0,1,0,1,0,none
20689,Uzbekistan,UZB,28.80138901,1,1,0,0,partial
20690,Uzbekistan,UZB,51.06181264,1,1,0,0,partial
20703,Lebanon,LBN,0,1,0,0,1,none
20712,Turkmenistan,TKM,0,1,1,0,0,none
20713,Kazakhstan,KAZ,0,1,0,0,0,none
20714,St Lucia,LCA,73.54235826,1,0,1,0,partial
20715,St Lucia,LCA,11.96368602,1,0,1,0,partial
20716,St Lucia,LCA,16.26707953,1,0,1,0,partial
20717,Turkmenistan,TKM,71.51471649,1,1,0,0,partial
20718,Turkmenistan,TKM,0,1,1,0,0,none
20719,Turkmenistan,TKM,72.93751731,1,1,0,0,partial
20720,Turkmenistan,TKM,77.98360252,1,1,0,0,partial
20721,Turkmenistan,TKM,14.55908047,1,0,0,1,partial
20722,Turkmenistan,TKM,0,1,0,0,1,none
20723,Turkmenistan,TKM,18.75394432,1,0,0,1,partial
20724,Turkmenistan,TKM,42.0511299,1,0,0,1,partial
20726,Turkmenistan,TKM,0,1,1,0,0,none
20727,Turkmenistan,TKM,52.61626492,1,1,0,0,partial
20728,Turkmenistan,TKM,0,1,1,0,0,none
20730,Turkmenistan,TKM,0,1,1,0,0,none
20731,Turkmenistan,TKM,0,1,1,0,0,none
20733,Turkmenistan,TKM,44.11787049,1,0,0,0,partial
20734,Kazakhstan,KAZ,0,1,1,0,0,none
20735,Virgin Islands (to USA),VIR,98.4607389,1,0,1,0,complete
20736,Virgin Islands (to USA),VIR,2.519288429,1,0,1,0,partial
20737,Turkmenistan,TKM,0,1,1,0,0,none
20738,Turkmenistan,TKM,74.82738176,1,1,0,0,partial
20739,Puerto Rico (to USA),PRI,37.94404577,1,0,1,0,partial
20740,Puerto Rico (to USA),PRI,99.94077829,1,1,0,0,complete
20741,Kazakhstan,KAZ,0,1,0,0,0,none
20744,Turkmenistan,TKM,0,1,1,0,0,none
20746,Turkmenistan,TKM,0,1,1,0,0,none
20747,Uruguay,URY,87.64556775,1,0,1,0,partial
20748,Antigua and Barbuda,ATG,0,1,0,1,0,none
20749,Antigua and Barbuda,ATG,0,1,0,1,0,none
20750,Antigua and Barbuda,ATG,0,1,0,0,0,none
20751,Antigua and Barbuda,ATG,71.019809,1,0,1,0,partial
20752,Turkmenistan,TKM,0,1,0,0,0,none
20753,Turkmenistan,TKM,0,1,0,0,0,none
20754,Turkmenistan,TKM,0,1,0,0,0,none
20755,Turkmenistan,TKM,0,1,1,0,0,none
20757,Turkmenistan,TKM,15.86733534,1,1,0,0,partial
20758,Martinique (to France),MTQ,99.96913068,1,0,1,0,complete
20759,Martinique (to France),MTQ,77.25038496,1,0,1,0,partial
20760,Belize,BLZ,63.55120915,1,0,0,0,partial
20761,Belize,BLZ,87.10585467,1,0,0,1,partial
20762,Belize,BLZ,52.17636772,1,0,1,0,partial
20763,Belize,BLZ,15.25232897,1,1,0,0,partial
20764,Belize,BLZ,19.13860828,1,0,1,0,partial
20766,Belize,BLZ,22.3471672,1,0,1,0,partial
20767,Martinique (to France),MTQ,97.67602158,1,0,1,0,partial
20768,Martinique (to France),MTQ,99.71961325,1,0,0,0,complete
20769,Martinique (to France),MTQ,99.98363632,1,1,1,1,complete
20771,Kazakhstan,KAZ,0,1,0,0,0,none
20773,Cuba,CUB,18.18790382,1,0,1,0,partial
20774,Cuba,CUB,99.64891344,1,0,1,0,complete
20775,Costa Rica,CRI,0,1,0,0,0,none
20776,Costa Rica,CRI,10.2682354,1,0,1,0,partial
20778,Uruguay,URY,20.60804773,1,0,1,0,partial
20779,Kazakhstan,KAZ,0,1,0,0,0,none
20780,United Kingdom,GBR,99.56266368,1,0,0,0,complete
20781,United Kingdom,GBR,4.030910329,1,0,0,1,partial
20782,United Kingdom,GBR,99.87201686,1,1,0,0,complete
20783,United Kingdom,GBR,99.14351418,1,0,0,0,complete
20784,United Kingdom,GBR,99.78896702,1,0,0,0,complete
20785,United Kingdom,GBR,98.71864624,1,0,0,0,complete
20786,"Bonaire, Sint Eustatius and Saba (to Netherlands)",BES,36.41208858,1,0,1,0,partial
20787,"Bonaire, Sint Eustatius and Saba (to Netherlands)",BES,93.19333827,1,0,1,0,partial
20788,United Kingdom,GBR,99.23266749,1,0,1,0,complete
20789,United Kingdom,GBR,100,1,0,0,1,complete
20790,United Kingdom,GBR,94.1052497,1,0,0,0,partial
20791,United Kingdom,GBR,99.84817146,1,0,1,0,complete
20792,United Kingdom,GBR,97.39703045,1,0,0,0,partial
20793,United Kingdom,GBR,99.83872606,1,0,1,0,complete
20794,United Kingdom,GBR,99.9999976,1,0,0,1,complete
20796,United Kingdom,GBR,99.38333658,1,0,0,0,complete
20797,United Kingdom,GBR,22.44643319,1,0,0,0,partial
20798,United Kingdom,GBR,99.91623859,1,0,0,0,complete
20799,United Kingdom,GBR,99.83306407,1,0,0,1,complete
20800,United Kingdom,GBR,99.9977382,1,0,0,1,complete
20801,United Kingdom,GBR,96.05682618,1,0,0,0,partial
20802,United Kingdom,GBR,99.17712305,1,0,0,1,complete
20803,United Kingdom,GBR,99.89732215,1,0,0,0,complete
20804,United Kingdom,GBR,56.25587712,1,0,1,1,partial
20805,United Kingdom,GBR,99.98780959,1,0,1,0,complete
20806,United Kingdom,GBR,99.35966455,1,0,1,0,complete
20807,United Kingdom,GBR,55.74197138,1,0,1,0,partial
20808,United Kingdom,GBR,98.46075261,1,0,0,1,complete
20809,United Kingdom,GBR,99.42330581,1,0,0,0,complete
20810,United Kingdom,GBR,98.7408961,1,0,1,0,complete
20811,United Kingdom,GBR,99.84775956,1,0,0,1,complete
20812,United Kingdom,GBR,99.18414292,1,0,0,1,complete
20813,United Kingdom,GBR,100,1,0,0,0,complete
20814,United Kingdom,GBR,99.84239665,1,0,0,1,complete
20815,United Kingdom,GBR,99.99995208,1,0,0,0,complete
20817,United Kingdom,GBR,99.61541833,1,0,0,1,complete
20818,United Kingdom,GBR,0,1,0,1,0,none
20820,United Kingdom,GBR,99.4313281,1,0,0,0,complete
20821,United Kingdom,GBR,95.86653036,1,0,0,0,partial
20822,United Kingdom,GBR,99.80448607,1,0,1,0,complete
20823,United Kingdom,GBR,99.01428228,1,1,0,0,complete
20824,United Kingdom,GBR,55.87686677,1,0,1,0,partial
20825,Uruguay,URY,99.99973617,1,1,1,0,complete
20826,Uruguay,URY,0,1,0,1,0,none
20827,Jamaica,JAM,19.35526774,1,0,0,1,partial
20828,Guadeloupe (to France),GLP,100,1,0,0,1,complete
20829,Guadeloupe (to France),GLP,90.75400742,1,0,1,0,partial
20830,Guadeloupe (to France),GLP,100,1,0,1,0,complete
20831,Guadeloupe (to France),GLP,74.4851459,1,0,1,0,partial
20832,Guadeloupe (to France),GLP,99.44710889,1,0,1,0,complete
20833,Guadeloupe (to France),GLP,100,1,0,1,0,complete
20834,Guadeloupe (to France),GLP,100,1,0,1,0,complete
20836,United Kingdom,GBR,20.74641157,1,0,0,0,partial
20837,United Kingdom,GBR,56.70747078,1,0,1,0,partial
20838,United Kingdom,GBR,97.84539235,1,0,0,0,partial
20839,United Kingdom,GBR,99.9114202,1,0,1,0,complete
20840,Uruguay,URY,0,1,0,1,0,none
20842,Falkland Islands (Malvinas),FLK,64.27921274,1,0,1,0,partial
20843,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20844,Falkland Islands (Malvinas),FLK,16.24831667,1,0,1,0,partial
20846,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20847,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20848,Argentina,ARG,64.61081496,1,0,1,0,partial
20849,Falkland Islands (Malvinas),FLK,19.18026975,1,0,1,0,partial
20850,Falkland Islands (Malvinas),FLK,26.07314233,1,0,1,0,partial
20851,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20852,Kazakhstan,KAZ,94.33914198,1,1,0,0,partial
20854,Aruba (to Netherlands),ABW,0,1,0,1,0,none
20855,Aruba (to Netherlands),ABW,0,1,0,1,0,none
20856,Aruba (to Netherlands),ABW,95.6977817,1,0,1,0,partial
20857,Aruba (to Netherlands),ABW,0,1,0,1,0,none
20858,Falkland Islands (Malvinas),FLK,38.31600471,1,0,1,0,partial
20859,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20860,Falkland Islands (Malvinas),FLK,20.50537498,1,0,1,0,partial
20861,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20862,Dominica,DMA,100,1,0,0,0,complete
20863,Dominica,DMA,99.99999913,1,0,0,0,complete
20864,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20865,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20866,Falkland Islands (Malvinas),FLK,88.12400479,1,0,1,0,partial
20867,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20868,Falkland Islands (Malvinas),FLK,0.290086729,1,0,1,0,none
20869,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20870,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20871,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20872,Falkland Islands (Malvinas),FLK,0,1,0,1,0,none
20873,Falkland Islands (Malvinas),FLK,24.45820937,1,0,1,0,partial
20874,Virgin Islands (to USA),VIR,1.112028765,1,0,1,0,none
20875,Antigua and Barbuda,ATG,95.11804687,1,0,0,0,partial
20876,Antigua and Barbuda,ATG,0,1,0,1,0,none
20877,Antigua and Barbuda,ATG,0,1,0,1,0,none
20878,Antigua and Barbuda,ATG,0,1,0,1,0,none
