"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
26108,2551156584.93234,1499667.64084625,1985,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.00058783833564102
26108,2551156584.93234,38160.3449971676,1986,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",1.4958056758472e-05
26108,2551156584.93234,9036.20724161714,1989,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",3.54200416195026e-06
26108,2551156584.93234,57874007.800982,1990,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0226854000819855
26108,2551156584.93234,113420207.687671,1992,TRUE,3,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0444583481694358
26108,2551156584.93234,39463175.980409,1993,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0154687392430111
26108,2551156584.93234,1081856.95557383,1994,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.000424065289431272
26108,2551156584.93234,2480389.63269686,1995,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.000972260835476177
26108,2551156584.93234,38926836.7595526,1996,TRUE,5,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.015258505490985
26108,2551156584.93234,29898060.3090806,1997,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0117194140436792
26108,2551156584.93234,102126009.676124,1998,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0400312588726623
26108,2551156584.93234,120862.424864292,1999,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",4.73755415791139e-05
26108,2551156584.93234,214510.320493132,2000,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",8.40835571442673e-05
26108,2551156584.93234,299157.532302618,2001,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.000117263492985693
26108,2551156584.93234,130430380.302474,2003,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.051125979907632
26108,2551156584.93234,76740628.2823817,2004,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0300807205389226
26108,2551156584.93234,3129088.49597259,2005,TRUE,3,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.00122653721627816
26108,2551156584.93234,137675.489403754,2006,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",5.39659110761349e-05
26108,2551156584.93234,4149786.52100244,2007,TRUE,3,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.00162662948464706
26108,2551156584.93234,204885055.793961,2008,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0803106547846006
26108,2551156584.93234,70206512.6195948,2009,TRUE,3,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.0275194839212337
26108,2551156584.93234,NA,2010,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",NA
26108,2551156584.93234,190866.745502472,2012,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",7.48157704743687e-05
26108,2551156584.93234,191363.524605751,2013,TRUE,1,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",7.50104974880742e-05
26108,2551156584.93234,275695.9941957,2016,TRUE,2,"15918","USA","Southwest Catskills","USA",TRUE,"15912;15914;15916;15917;15918;19635",TRUE,"",0.000108067060965218
